,Aracade_Game,Adventure_Game,Game,Proficiency
634,NO,YES,GAME_2,LEVEL_2
635,YES,YES,GAME_1,LEVEL_2
636,NO,YES,GAME_1,LEVEL_4
637,YES,YES,GAME_3,LEVEL_2
638,NO,YES,GAME_3,LEVEL_2
639,NO,YES,GAME_1,LEVEL_4
640,YES,YES,GAME_1,LEVEL_2
641,NO,YES,GAME_1,LEVEL_4
642,NO,YES,GAME_3,LEVEL_2
643,YES,YES,GAME_1,LEVEL_2
644,NO,YES,GAME_1,LEVEL_4
645,NO,YES,GAME_1,LEVEL_4
646,YES,YES,GAME_1,LEVEL_2
647,YES,YES,GAME_1,LEVEL_2
648,YES,YES,GAME_2,LEVEL_2
649,NO,YES,GAME_2,LEVEL_2
650,NO,YES,GAME_2,LEVEL_2
651,YES,YES,GAME_3,LEVEL_2
652,NO,YES,GAME_4,LEVEL_3
653,NO,YES,GAME_1,LEVEL_4
654,YES,YES,GAME_1,LEVEL_2
655,NO,YES,GAME_3,LEVEL_2
656,NO,YES,GAME_3,LEVEL_2
657,NO,YES,GAME_3,LEVEL_2
658,NO,YES,GAME_1,LEVEL_4
659,NO,YES,GAME_3,LEVEL_2
660,YES,YES,GAME_1,LEVEL_2
661,NO,YES,GAME_2,LEVEL_2
662,NO,YES,GAME_3,LEVEL_2
663,NO,YES,GAME_3,LEVEL_2
664,YES,YES,GAME_3,LEVEL_2
665,NO,YES,GAME_1,LEVEL_4
666,NO,YES,GAME_3,LEVEL_2
667,YES,YES,GAME_3,LEVEL_2
668,YES,YES,GAME_1,LEVEL_2
669,NO,YES,GAME_1,LEVEL_4
670,NO,YES,GAME_3,LEVEL_2
671,NO,YES,GAME_1,LEVEL_4
672,YES,YES,GAME_3,LEVEL_2
673,YES,YES,GAME_1,LEVEL_2
674,NO,NO,GAME_2,LEVEL_2
675,NO,YES,GAME_2,LEVEL_2
676,NO,YES,GAME_1,LEVEL_4
677,NO,YES,GAME_3,LEVEL_2
678,NO,YES,GAME_3,LEVEL_2
679,NO,YES,GAME_3,LEVEL_2
680,NO,YES,GAME_3,LEVEL_2
681,NO,YES,GAME_3,LEVEL_2
682,NO,YES,GAME_1,LEVEL_4
683,NO,YES,GAME_3,LEVEL_2
684,NO,YES,GAME_1,LEVEL_4
685,YES,YES,GAME_1,LEVEL_2
686,NO,YES,GAME_3,LEVEL_2
687,NO,YES,GAME_3,LEVEL_2
688,YES,YES,GAME_2,LEVEL_2
689,NO,YES,GAME_1,LEVEL_4
690,NO,YES,GAME_1,LEVEL_4
691,YES,YES,GAME_1,LEVEL_2
692,NO,YES,GAME_1,LEVEL_4
693,NO,YES,GAME_1,LEVEL_4
694,NO,YES,GAME_1,LEVEL_4
695,NO,YES,GAME_1,LEVEL_4
696,NO,YES,GAME_3,LEVEL_2
697,NO,YES,GAME_1,LEVEL_4
698,NO,YES,GAME_2,LEVEL_2
699,NO,YES,GAME_2,LEVEL_2
700,NO,YES,GAME_2,LEVEL_2
701,NO,YES,GAME_2,LEVEL_2
702,NO,YES,GAME_2,LEVEL_2
703,NO,YES,GAME_2,LEVEL_2
704,NO,YES,GAME_2,LEVEL_2
705,NO,YES,GAME_3,LEVEL_2
706,NO,YES,GAME_2,LEVEL_2
707,NO,YES,GAME_2,LEVEL_2
708,NO,YES,GAME_2,LEVEL_2
709,NO,YES,GAME_2,LEVEL_2
710,NO,YES,GAME_2,LEVEL_2
711,NO,YES,GAME_2,LEVEL_2
712,NO,YES,GAME_2,LEVEL_2
713,NO,YES,GAME_2,LEVEL_2
714,NO,YES,GAME_3,LEVEL_2
715,NO,YES,GAME_2,LEVEL_2
716,NO,YES,GAME_2,LEVEL_2
717,NO,YES,GAME_2,LEVEL_2
718,NO,YES,GAME_2,LEVEL_2
719,NO,YES,GAME_2,LEVEL_2
720,NO,YES,GAME_2,LEVEL_2
721,NO,YES,GAME_2,LEVEL_2
722,NO,YES,GAME_2,LEVEL_2
723,NO,YES,GAME_2,LEVEL_2
724,NO,YES,GAME_2,LEVEL_2
725,NO,YES,GAME_2,LEVEL_2
726,NO,YES,GAME_2,LEVEL_2
727,NO,YES,GAME_2,LEVEL_2
728,YES,YES,GAME_3,LEVEL_2
729,NO,YES,GAME_2,LEVEL_2
730,NO,YES,GAME_2,LEVEL_2
731,YES,YES,GAME_2,LEVEL_2
732,NO,YES,GAME_1,LEVEL_4
733,YES,YES,GAME_2,LEVEL_2
734,YES,YES,GAME_1,LEVEL_2
735,YES,YES,GAME_1,LEVEL_2
736,NO,YES,GAME_2,LEVEL_2
737,YES,YES,GAME_1,LEVEL_2
738,NO,YES,GAME_3,LEVEL_2
739,NO,YES,GAME_1,LEVEL_4
740,NO,YES,GAME_2,LEVEL_2
741,YES,YES,GAME_1,LEVEL_2
742,YES,YES,GAME_1,LEVEL_2
743,YES,YES,GAME_1,LEVEL_2
744,NO,YES,GAME_1,LEVEL_4
745,NO,YES,GAME_1,LEVEL_4
746,NO,YES,GAME_1,LEVEL_4
747,YES,YES,GAME_2,LEVEL_2
748,YES,YES,GAME_1,LEVEL_2
749,YES,YES,GAME_2,LEVEL_2
750,YES,YES,GAME_3,LEVEL_2
751,NO,YES,GAME_3,LEVEL_2
752,YES,YES,GAME_1,LEVEL_2
753,YES,YES,GAME_2,LEVEL_2
754,NO,NO,GAME_1,LEVEL_4
755,YES,YES,GAME_1,LEVEL_2
756,YES,YES,GAME_3,LEVEL_2
757,NO,YES,GAME_2,LEVEL_2
758,YES,YES,GAME_3,LEVEL_2
759,YES,YES,GAME_1,LEVEL_2
760,YES,YES,GAME_3,LEVEL_2
761,YES,YES,GAME_3,LEVEL_2
762,YES,NO,GAME_1,LEVEL_2
763,NO,NO,GAME_1,LEVEL_4
764,NO,YES,GAME_1,LEVEL_4
765,YES,YES,GAME_4,LEVEL_2
766,YES,YES,GAME_4,LEVEL_2
767,YES,YES,GAME_2,LEVEL_2
768,NO,YES,GAME_2,LEVEL_2
769,YES,YES,GAME_1,LEVEL_2
770,YES,YES,GAME_3,LEVEL_2
771,NO,YES,GAME_2,LEVEL_2
772,NO,YES,GAME_3,LEVEL_2
773,YES,YES,GAME_4,LEVEL_2
774,YES,YES,GAME_4,LEVEL_2
775,NO,NO,GAME_4,LEVEL_2
776,YES,YES,GAME_2,LEVEL_2
777,NO,NO,GAME_1,LEVEL_4
778,NO,NO,GAME_1,LEVEL_4
779,NO,YES,GAME_1,LEVEL_4
780,YES,YES,GAME_1,LEVEL_2
781,YES,YES,GAME_3,LEVEL_2
782,YES,YES,GAME_1,LEVEL_2
783,NO,NO,GAME_1,LEVEL_4
784,NO,NO,GAME_1,LEVEL_4
785,NO,YES,GAME_2,LEVEL_2
786,NO,YES,GAME_1,LEVEL_4
787,NO,YES,GAME_2,LEVEL_2
788,NO,YES,GAME_2,LEVEL_2
789,NO,YES,GAME_1,LEVEL_4
790,NO,NO,GAME_1,LEVEL_4
791,NO,YES,GAME_2,LEVEL_2
792,NO,YES,GAME_1,LEVEL_4
793,NO,YES,GAME_1,LEVEL_4
794,NO,YES,GAME_1,LEVEL_4
795,NO,YES,GAME_1,LEVEL_4
796,NO,YES,GAME_1,LEVEL_4
797,YES,YES,GAME_3,LEVEL_2
798,YES,YES,GAME_2,LEVEL_2
799,NO,YES,GAME_1,LEVEL_4
800,NO,YES,GAME_1,LEVEL_4
801,YES,YES,GAME_2,LEVEL_2
802,NO,YES,GAME_3,LEVEL_2
803,NO,YES,GAME_1,LEVEL_4
804,NO,YES,GAME_1,LEVEL_4
805,NO,YES,GAME_1,LEVEL_4
806,NO,YES,GAME_1,LEVEL_4
807,NO,NO,GAME_4,LEVEL_2
808,NO,YES,GAME_2,LEVEL_2
809,NO,YES,GAME_1,LEVEL_4
810,NO,YES,GAME_1,LEVEL_4
811,NO,YES,GAME_3,LEVEL_2
812,NO,YES,GAME_2,LEVEL_2
813,NO,YES,GAME_2,LEVEL_2
814,NO,YES,GAME_1,LEVEL_4
815,NO,YES,GAME_2,LEVEL_2
816,NO,YES,GAME_1,LEVEL_4
817,NO,YES,GAME_1,LEVEL_4
818,YES,YES,GAME_2,LEVEL_2
819,NO,YES,GAME_1,LEVEL_4
820,YES,YES,GAME_2,LEVEL_2
821,NO,YES,GAME_1,LEVEL_4
822,NO,YES,GAME_3,LEVEL_2
823,NO,YES,GAME_2,LEVEL_2
824,NO,YES,GAME_3,LEVEL_2
825,NO,YES,GAME_2,LEVEL_2
826,NO,YES,GAME_2,LEVEL_2
827,NO,YES,GAME_1,LEVEL_4
828,NO,YES,GAME_1,LEVEL_4
829,NO,YES,GAME_1,LEVEL_4
830,NO,NO,GAME_1,LEVEL_4
831,NO,YES,GAME_1,LEVEL_4
832,NO,YES,GAME_2,LEVEL_2
833,NO,YES,GAME_1,LEVEL_4
834,NO,YES,GAME_1,LEVEL_4
835,YES,YES,GAME_1,LEVEL_2
836,NO,YES,GAME_2,LEVEL_2
837,NO,YES,GAME_1,LEVEL_4
838,NO,YES,GAME_4,LEVEL_3
839,NO,YES,GAME_2,LEVEL_2
840,NO,YES,GAME_1,LEVEL_4
841,NO,YES,GAME_1,LEVEL_4
842,NO,NO,GAME_1,LEVEL_4
843,NO,YES,GAME_1,LEVEL_4
844,YES,YES,GAME_1,LEVEL_2
845,NO,YES,GAME_2,LEVEL_2
846,NO,YES,GAME_1,LEVEL_4
847,NO,YES,GAME_1,LEVEL_4
848,NO,YES,GAME_3,LEVEL_2
849,NO,YES,GAME_3,LEVEL_2
850,NO,YES,GAME_1,LEVEL_4
851,NO,NO,GAME_1,LEVEL_4
852,NO,YES,GAME_1,LEVEL_4
853,NO,YES,GAME_2,LEVEL_2
854,NO,YES,GAME_2,LEVEL_2
855,NO,YES,GAME_1,LEVEL_4
856,YES,YES,GAME_2,LEVEL_2
857,NO,YES,GAME_1,LEVEL_4
858,NO,NO,GAME_2,LEVEL_2
859,NO,YES,GAME_1,LEVEL_4
860,NO,YES,GAME_1,LEVEL_4
861,NO,YES,GAME_2,LEVEL_2
862,NO,YES,GAME_1,LEVEL_4
863,NO,YES,GAME_1,LEVEL_4
864,NO,YES,GAME_1,LEVEL_4
865,NO,YES,GAME_1,LEVEL_4
866,NO,YES,GAME_1,LEVEL_4
867,NO,YES,GAME_1,LEVEL_4
868,NO,YES,GAME_3,LEVEL_2
869,NO,YES,GAME_2,LEVEL_2
870,NO,YES,GAME_1,LEVEL_4
871,NO,YES,GAME_1,LEVEL_4
872,NO,YES,GAME_3,LEVEL_2
873,YES,YES,GAME_1,LEVEL_2
874,NO,YES,GAME_1,LEVEL_4
875,NO,YES,GAME_3,LEVEL_2
876,NO,YES,GAME_1,LEVEL_4
877,NO,YES,GAME_2,LEVEL_2
878,YES,YES,GAME_2,LEVEL_2
879,NO,YES,GAME_1,LEVEL_4
880,NO,YES,GAME_1,LEVEL_4
881,NO,YES,GAME_1,LEVEL_4
882,NO,YES,GAME_1,LEVEL_4
883,NO,YES,GAME_1,LEVEL_4
884,NO,YES,GAME_1,LEVEL_4
885,NO,NO,GAME_1,LEVEL_4
886,NO,YES,GAME_2,LEVEL_2
887,NO,YES,GAME_2,LEVEL_2
888,NO,YES,GAME_1,LEVEL_4
889,NO,YES,GAME_4,LEVEL_3
890,NO,YES,GAME_1,LEVEL_4
891,NO,YES,GAME_2,LEVEL_2
892,YES,YES,GAME_1,LEVEL_2
893,NO,YES,GAME_1,LEVEL_4
894,NO,YES,GAME_1,LEVEL_4
895,YES,YES,GAME_3,LEVEL_2
896,YES,YES,GAME_1,LEVEL_2
897,NO,YES,GAME_3,LEVEL_2
898,NO,YES,GAME_1,LEVEL_4
899,NO,YES,GAME_1,LEVEL_4
900,NO,YES,GAME_2,LEVEL_2
901,NO,YES,GAME_1,LEVEL_4
902,NO,YES,GAME_2,LEVEL_2
903,NO,YES,GAME_1,LEVEL_4
904,NO,YES,GAME_1,LEVEL_4
905,NO,YES,GAME_1,LEVEL_4
906,NO,YES,GAME_2,LEVEL_2
907,NO,YES,GAME_1,LEVEL_4
908,NO,YES,GAME_1,LEVEL_4
909,NO,YES,GAME_3,LEVEL_2
910,YES,YES,GAME_2,LEVEL_2
911,YES,YES,GAME_1,LEVEL_2
912,NO,YES,GAME_1,LEVEL_4
913,NO,YES,GAME_2,LEVEL_2
914,NO,YES,GAME_2,LEVEL_2
915,NO,YES,GAME_3,LEVEL_2
916,NO,YES,GAME_1,LEVEL_4
917,NO,YES,GAME_2,LEVEL_2
918,NO,YES,GAME_1,LEVEL_4
919,NO,YES,GAME_1,LEVEL_4
920,NO,NO,GAME_1,LEVEL_4
921,NO,YES,GAME_2,LEVEL_2
922,NO,YES,GAME_2,LEVEL_2
923,NO,YES,GAME_3,LEVEL_2
924,NO,YES,GAME_1,LEVEL_4
925,NO,YES,GAME_1,LEVEL_4
926,YES,YES,GAME_1,LEVEL_2
927,NO,YES,GAME_2,LEVEL_2
928,NO,YES,GAME_1,LEVEL_4
929,NO,YES,GAME_1,LEVEL_4
930,NO,YES,GAME_3,LEVEL_2
931,NO,YES,GAME_1,LEVEL_4
932,YES,YES,GAME_1,LEVEL_2
933,NO,YES,GAME_4,LEVEL_3
934,NO,YES,GAME_1,LEVEL_4
935,NO,NO,GAME_1,LEVEL_4
936,NO,YES,GAME_1,LEVEL_4
937,NO,YES,GAME_1,LEVEL_4
938,NO,YES,GAME_2,LEVEL_2
939,NO,YES,GAME_1,LEVEL_4
940,NO,YES,GAME_1,LEVEL_4
941,NO,YES,GAME_1,LEVEL_4
942,NO,YES,GAME_3,LEVEL_2
943,NO,YES,GAME_1,LEVEL_4
944,NO,YES,GAME_1,LEVEL_4
945,NO,YES,GAME_1,LEVEL_4
946,NO,YES,GAME_2,LEVEL_2
947,NO,YES,GAME_1,LEVEL_4
948,NO,YES,GAME_1,LEVEL_4
949,NO,YES,GAME_1,LEVEL_4
950,NO,YES,GAME_1,LEVEL_4
951,NO,YES,GAME_1,LEVEL_4
952,NO,YES,GAME_1,LEVEL_4
953,NO,YES,GAME_2,LEVEL_2
954,NO,YES,GAME_2,LEVEL_2
955,NO,YES,GAME_1,LEVEL_4
956,NO,NO,GAME_1,LEVEL_4
957,NO,YES,GAME_1,LEVEL_4
958,NO,YES,GAME_2,LEVEL_2
959,NO,YES,GAME_1,LEVEL_4
960,NO,YES,GAME_3,LEVEL_2
961,NO,NO,GAME_1,LEVEL_4
962,NO,YES,GAME_1,LEVEL_4
963,NO,YES,GAME_2,LEVEL_2
964,NO,YES,GAME_1,LEVEL_4
965,YES,YES,GAME_3,LEVEL_2
966,NO,NO,GAME_3,LEVEL_2
967,NO,YES,GAME_1,LEVEL_4
968,NO,NO,GAME_3,LEVEL_2
969,NO,YES,GAME_2,LEVEL_2
970,NO,YES,GAME_1,LEVEL_4
971,NO,YES,GAME_4,LEVEL_3
972,NO,YES,GAME_1,LEVEL_4
973,NO,YES,GAME_3,LEVEL_2
974,NO,YES,GAME_3,LEVEL_2
975,NO,YES,GAME_3,LEVEL_2
976,NO,YES,GAME_1,LEVEL_4
977,NO,YES,GAME_2,LEVEL_2
978,NO,YES,GAME_1,LEVEL_4
979,NO,YES,GAME_1,LEVEL_4
980,NO,YES,GAME_1,LEVEL_4
981,NO,YES,GAME_1,LEVEL_4
982,NO,YES,GAME_3,LEVEL_2
983,NO,YES,GAME_3,LEVEL_2
984,NO,NO,GAME_3,LEVEL_2
985,NO,YES,GAME_2,LEVEL_2
986,NO,YES,GAME_1,LEVEL_4
987,NO,YES,GAME_3,LEVEL_2
988,NO,YES,GAME_1,LEVEL_4
989,NO,YES,GAME_1,LEVEL_4
990,NO,YES,GAME_3,LEVEL_2
991,NO,YES,GAME_1,LEVEL_4
992,NO,YES,GAME_2,LEVEL_2
993,NO,YES,GAME_1,LEVEL_4
994,NO,YES,GAME_3,LEVEL_2
995,NO,YES,GAME_1,LEVEL_4
996,NO,YES,GAME_2,LEVEL_2
997,NO,YES,GAME_1,LEVEL_4
998,NO,YES,GAME_1,LEVEL_4
999,NO,YES,GAME_1,LEVEL_4
1000,NO,YES,GAME_2,LEVEL_2
1001,NO,YES,GAME_1,LEVEL_4
1002,NO,YES,GAME_1,LEVEL_4
1003,NO,YES,GAME_1,LEVEL_4
1004,NO,YES,GAME_3,LEVEL_2
1005,NO,YES,GAME_2,LEVEL_2
1006,NO,YES,GAME_2,LEVEL_2
1007,NO,YES,GAME_3,LEVEL_2
1008,NO,YES,GAME_3,LEVEL_2
1009,NO,YES,GAME_3,LEVEL_2
1010,NO,YES,GAME_4,LEVEL_3
1011,NO,YES,GAME_3,LEVEL_2
1012,NO,YES,GAME_2,LEVEL_2
1013,NO,YES,GAME_4,LEVEL_3
1014,NO,YES,GAME_3,LEVEL_2
1015,NO,YES,GAME_1,LEVEL_4
1016,NO,YES,GAME_1,LEVEL_4
1017,NO,YES,GAME_2,LEVEL_2
1018,NO,YES,GAME_1,LEVEL_4
1019,NO,YES,GAME_3,LEVEL_2
1020,NO,YES,GAME_3,LEVEL_2
1021,NO,YES,GAME_3,LEVEL_2
1022,NO,YES,GAME_1,LEVEL_4
1023,NO,YES,GAME_1,LEVEL_4
1024,NO,YES,GAME_2,LEVEL_2
1025,NO,YES,GAME_3,LEVEL_2
1026,NO,YES,GAME_1,LEVEL_4
1027,NO,YES,GAME_4,LEVEL_3
1028,NO,YES,GAME_1,LEVEL_4
1029,NO,YES,GAME_1,LEVEL_4
1030,YES,YES,GAME_1,LEVEL_2
1031,YES,NO,GAME_1,LEVEL_2
1032,NO,YES,GAME_2,LEVEL_2
1033,NO,YES,GAME_2,LEVEL_2
1034,YES,YES,GAME_2,LEVEL_2
1035,NO,YES,GAME_4,LEVEL_3
1036,NO,YES,GAME_1,LEVEL_4
1037,NO,YES,GAME_1,LEVEL_4
1038,NO,YES,GAME_1,LEVEL_4
1039,NO,YES,GAME_1,LEVEL_4
1040,NO,YES,GAME_1,LEVEL_4
1041,YES,YES,GAME_1,LEVEL_2
1042,YES,YES,GAME_1,LEVEL_2
1043,NO,YES,GAME_2,LEVEL_2
1044,NO,YES,GAME_3,LEVEL_2
1045,YES,YES,GAME_1,LEVEL_2
1046,NO,YES,GAME_4,LEVEL_3
1047,YES,YES,GAME_3,LEVEL_2
1048,YES,YES,GAME_1,LEVEL_2
1049,NO,YES,GAME_3,LEVEL_2
1050,YES,YES,GAME_1,LEVEL_2
1051,YES,YES,GAME_1,LEVEL_2
1052,YES,YES,GAME_1,LEVEL_2
1053,NO,NO,GAME_3,LEVEL_2
1054,NO,YES,GAME_4,LEVEL_3
1055,NO,YES,GAME_2,LEVEL_2
1056,NO,YES,GAME_3,LEVEL_2
1057,NO,YES,GAME_1,LEVEL_4
1058,YES,YES,GAME_1,LEVEL_2
1059,NO,YES,GAME_1,LEVEL_4
1060,NO,YES,GAME_1,LEVEL_4
1061,YES,YES,GAME_1,LEVEL_2
1062,YES,YES,GAME_3,LEVEL_2
1063,NO,YES,GAME_2,LEVEL_2
1064,NO,YES,GAME_1,LEVEL_4
1065,YES,YES,GAME_1,LEVEL_2
1066,NO,YES,GAME_1,LEVEL_4
1067,YES,YES,GAME_3,LEVEL_2
1068,NO,NO,GAME_1,LEVEL_4
1069,NO,YES,GAME_1,LEVEL_4
1070,NO,YES,GAME_2,LEVEL_2
1071,NO,YES,GAME_3,LEVEL_2
1072,NO,YES,GAME_3,LEVEL_2
1073,NO,YES,GAME_1,LEVEL_4
1074,NO,YES,GAME_1,LEVEL_4
1075,NO,YES,GAME_3,LEVEL_2
1076,NO,YES,GAME_3,LEVEL_2
1077,NO,YES,GAME_1,LEVEL_4
1078,NO,YES,GAME_1,LEVEL_4
1079,NO,YES,GAME_1,LEVEL_4
1080,NO,YES,GAME_4,LEVEL_3
1081,YES,YES,GAME_1,LEVEL_2
1082,YES,YES,GAME_3,LEVEL_2
1083,YES,YES,GAME_3,LEVEL_2
1084,NO,YES,GAME_3,LEVEL_2
1085,NO,YES,GAME_1,LEVEL_4
1086,YES,YES,GAME_2,LEVEL_2
1087,YES,YES,GAME_3,LEVEL_2
1088,NO,YES,GAME_1,LEVEL_4
1089,NO,YES,GAME_3,LEVEL_2
1090,YES,YES,GAME_1,LEVEL_2
1091,YES,YES,GAME_3,LEVEL_2
1092,YES,YES,GAME_2,LEVEL_2
1093,YES,YES,GAME_1,LEVEL_2
1094,YES,YES,GAME_3,LEVEL_2
1095,YES,YES,GAME_3,LEVEL_2
1096,NO,YES,GAME_3,LEVEL_2
1097,YES,YES,GAME_3,LEVEL_2
1098,NO,YES,GAME_4,LEVEL_3
1099,NO,YES,GAME_1,LEVEL_4
1100,NO,YES,GAME_1,LEVEL_4
1101,NO,YES,GAME_1,LEVEL_4
1102,YES,YES,GAME_3,LEVEL_2
1103,YES,YES,GAME_1,LEVEL_2
1104,NO,YES,GAME_1,LEVEL_4
1105,YES,YES,GAME_1,LEVEL_2
1106,YES,YES,GAME_1,LEVEL_2
1107,NO,YES,GAME_1,LEVEL_4
1108,YES,YES,GAME_1,LEVEL_2
1109,NO,YES,GAME_2,LEVEL_2
1110,NO,YES,GAME_1,LEVEL_4
1111,NO,YES,GAME_3,LEVEL_2
1112,NO,YES,GAME_4,LEVEL_3
1113,YES,YES,GAME_3,LEVEL_2
1114,NO,NO,GAME_1,LEVEL_4
1115,YES,YES,GAME_1,LEVEL_2
1116,YES,YES,GAME_3,LEVEL_2
1117,NO,YES,GAME_3,LEVEL_2
1118,YES,YES,GAME_3,LEVEL_2
1119,YES,YES,GAME_1,LEVEL_2
1120,YES,YES,GAME_1,LEVEL_2
1121,NO,YES,GAME_1,LEVEL_4
1122,YES,YES,GAME_1,LEVEL_2
1123,YES,YES,GAME_3,LEVEL_2
1124,NO,YES,GAME_1,LEVEL_4
1125,NO,YES,GAME_2,LEVEL_2
1126,NO,YES,GAME_4,LEVEL_3
1127,YES,YES,GAME_3,LEVEL_2
1128,YES,YES,GAME_1,LEVEL_2
1129,NO,YES,GAME_4,LEVEL_3
1130,YES,YES,GAME_3,LEVEL_2
1131,NO,YES,GAME_1,LEVEL_4
1132,YES,YES,GAME_1,LEVEL_2
1133,YES,YES,GAME_2,LEVEL_2
1134,NO,YES,GAME_3,LEVEL_2
1135,NO,YES,GAME_1,LEVEL_4
1136,NO,YES,GAME_1,LEVEL_4
1137,YES,YES,GAME_2,LEVEL_2
1138,NO,YES,GAME_1,LEVEL_4
1139,YES,YES,GAME_3,LEVEL_2
1140,NO,YES,GAME_1,LEVEL_4
1141,NO,YES,GAME_1,LEVEL_4
1142,YES,YES,GAME_1,LEVEL_2
1143,YES,YES,GAME_1,LEVEL_2
1144,NO,YES,GAME_3,LEVEL_2
1145,NO,YES,GAME_1,LEVEL_4
1146,YES,YES,GAME_1,LEVEL_2
1147,NO,YES,GAME_1,LEVEL_4
1148,YES,YES,GAME_3,LEVEL_2
1149,YES,YES,GAME_1,LEVEL_2
1150,NO,YES,GAME_3,LEVEL_2
1151,YES,YES,GAME_1,LEVEL_2
1152,NO,YES,GAME_1,LEVEL_4
1153,NO,YES,GAME_1,LEVEL_4
1154,YES,YES,GAME_1,LEVEL_2
1155,NO,YES,GAME_3,LEVEL_2
1156,NO,YES,GAME_3,LEVEL_2
1157,YES,YES,GAME_3,LEVEL_2
1158,NO,YES,GAME_3,LEVEL_2
1159,YES,YES,GAME_4,LEVEL_2
1160,NO,YES,GAME_1,LEVEL_4
1161,YES,YES,GAME_1,LEVEL_2
1162,YES,YES,GAME_1,LEVEL_2
1163,NO,YES,GAME_3,LEVEL_2
1164,YES,YES,GAME_1,LEVEL_2
1165,YES,YES,GAME_3,LEVEL_2
1166,NO,YES,GAME_1,LEVEL_4
1167,NO,YES,GAME_2,LEVEL_2
1168,YES,YES,GAME_1,LEVEL_2
1169,NO,YES,GAME_1,LEVEL_4
1170,NO,YES,GAME_3,LEVEL_2
1171,NO,YES,GAME_3,LEVEL_2
1172,NO,YES,GAME_1,LEVEL_4
1173,YES,YES,GAME_1,LEVEL_2
1174,YES,YES,GAME_3,LEVEL_2
1175,NO,YES,GAME_3,LEVEL_2
1176,YES,YES,GAME_1,LEVEL_2
1177,YES,YES,GAME_2,LEVEL_2
1178,YES,YES,GAME_1,LEVEL_2
1179,NO,YES,GAME_1,LEVEL_4
1180,NO,YES,GAME_1,LEVEL_4
1181,NO,YES,GAME_1,LEVEL_4
1182,NO,YES,GAME_1,LEVEL_4
1183,NO,YES,GAME_1,LEVEL_4
1184,NO,YES,GAME_2,LEVEL_2
1185,YES,YES,GAME_1,LEVEL_2
1186,NO,YES,GAME_1,LEVEL_4
1187,NO,YES,GAME_1,LEVEL_4
1188,NO,YES,GAME_1,LEVEL_4
1189,NO,YES,GAME_1,LEVEL_4
1190,NO,YES,GAME_1,LEVEL_4
1191,NO,YES,GAME_2,LEVEL_2
1192,YES,YES,GAME_2,LEVEL_2
1193,NO,YES,GAME_1,LEVEL_4
1194,NO,YES,GAME_2,LEVEL_2
1195,NO,YES,GAME_3,LEVEL_2
1196,NO,YES,GAME_3,LEVEL_2
1197,NO,YES,GAME_3,LEVEL_2
1198,NO,YES,GAME_1,LEVEL_4
1199,YES,YES,GAME_1,LEVEL_2
1200,YES,YES,GAME_1,LEVEL_2
1201,YES,YES,GAME_1,LEVEL_2
1202,YES,YES,GAME_2,LEVEL_2
1203,YES,YES,GAME_3,LEVEL_2
1204,YES,YES,GAME_1,LEVEL_2
1205,YES,YES,GAME_1,LEVEL_2
1206,NO,YES,GAME_3,LEVEL_2
1207,NO,YES,GAME_3,LEVEL_2
1208,YES,YES,GAME_1,LEVEL_2
1209,YES,YES,GAME_2,LEVEL_2
1210,NO,YES,GAME_3,LEVEL_2
1211,YES,YES,GAME_1,LEVEL_2
1212,YES,YES,GAME_1,LEVEL_2
1213,YES,YES,GAME_1,LEVEL_2
1214,YES,YES,GAME_3,LEVEL_2
1215,YES,YES,GAME_3,LEVEL_2
1216,YES,YES,GAME_1,LEVEL_2
1217,YES,YES,GAME_3,LEVEL_2
1218,YES,YES,GAME_1,LEVEL_2
1219,YES,YES,GAME_3,LEVEL_2
1220,NO,YES,GAME_3,LEVEL_2
1221,NO,YES,GAME_1,LEVEL_4
1222,NO,YES,GAME_3,LEVEL_2
1223,YES,YES,GAME_3,LEVEL_2
1224,YES,YES,GAME_1,LEVEL_2
1225,YES,YES,GAME_2,LEVEL_2
1226,YES,YES,GAME_1,LEVEL_2
1227,YES,YES,GAME_1,LEVEL_2
1228,YES,YES,GAME_3,LEVEL_2
1229,YES,YES,GAME_1,LEVEL_2
1230,NO,YES,GAME_2,LEVEL_2
1231,YES,YES,GAME_3,LEVEL_2
1232,YES,YES,GAME_3,LEVEL_2
1233,YES,YES,GAME_1,LEVEL_2
1234,YES,YES,GAME_3,LEVEL_2
1235,YES,YES,GAME_2,LEVEL_2
1236,YES,YES,GAME_2,LEVEL_2
1237,YES,YES,GAME_3,LEVEL_2
1238,NO,YES,GAME_2,LEVEL_2
1239,NO,YES,GAME_3,LEVEL_2
1240,YES,YES,GAME_2,LEVEL_2
1241,NO,YES,GAME_3,LEVEL_2
1242,NO,YES,GAME_1,LEVEL_4
1243,NO,YES,GAME_2,LEVEL_2
1244,NO,YES,GAME_1,LEVEL_4
1245,NO,YES,GAME_1,LEVEL_4
1246,NO,YES,GAME_1,LEVEL_4
1247,NO,NO,GAME_1,LEVEL_4
1248,NO,YES,GAME_3,LEVEL_2
1249,NO,YES,GAME_2,LEVEL_2
1250,NO,YES,GAME_1,LEVEL_4
1251,NO,YES,GAME_3,LEVEL_2
1252,NO,YES,GAME_1,LEVEL_4
1253,NO,YES,GAME_1,LEVEL_4
1254,NO,YES,GAME_1,LEVEL_4
1255,NO,YES,GAME_1,LEVEL_4
1256,NO,YES,GAME_1,LEVEL_4
