Person_ID,Aracade_Game,Adventure_Game,Game,Proficency 
564,YES,YES,GAME_3,MISSING_VALUE
565,NO,YES,GAME_1,MISSING_VALUE
566,NO,YES,GAME_2,MISSING_VALUE
567,NO,YES,GAME_3,MISSING_VALUE
568,YES,YES,GAME_2,MISSING_VALUE
569,NO,YES,GAME_2,MISSING_VALUE
570,YES,YES,GAME_2,MISSING_VALUE
571,NO,YES,GAME_1,MISSING_VALUE
572,YES,YES,GAME_2,MISSING_VALUE
573,YES,YES,GAME_1,MISSING_VALUE
574,NO,YES,GAME_1,MISSING_VALUE
575,NO,YES,GAME_3,MISSING_VALUE
576,YES,YES,GAME_2,MISSING_VALUE
577,NO,YES,GAME_3,MISSING_VALUE
578,NO,NO,GAME_3,MISSING_VALUE
579,NO,YES,GAME_3,MISSING_VALUE
580,NO,YES,GAME_3,MISSING_VALUE
581,YES,YES,GAME_1,MISSING_VALUE
582,YES,YES,GAME_1,MISSING_VALUE
583,YES,YES,GAME_2,MISSING_VALUE
584,YES,YES,GAME_3,MISSING_VALUE
585,NO,YES,GAME_1,MISSING_VALUE
586,NO,YES,GAME_3,MISSING_VALUE
587,NO,NO,GAME_3,MISSING_VALUE
588,NO,YES,GAME_3,MISSING_VALUE
589,YES,YES,GAME_3,MISSING_VALUE
590,NO,YES,GAME_1,MISSING_VALUE
591,NO,YES,GAME_1,MISSING_VALUE
592,NO,YES,GAME_1,MISSING_VALUE
593,NO,YES,GAME_1,MISSING_VALUE
594,YES,YES,GAME_3,MISSING_VALUE
595,NO,NO,GAME_1,MISSING_VALUE
596,YES,YES,GAME_2,MISSING_VALUE
597,NO,YES,GAME_1,MISSING_VALUE
598,NO,YES,GAME_3,MISSING_VALUE
599,NO,YES,GAME_1,MISSING_VALUE
600,NO,YES,GAME_1,MISSING_VALUE
601,NO,YES,GAME_1,MISSING_VALUE
602,NO,YES,GAME_1,MISSING_VALUE
603,NO,YES,GAME_3,MISSING_VALUE
604,NO,YES,GAME_3,MISSING_VALUE
605,NO,YES,GAME_1,MISSING_VALUE
606,YES,YES,GAME_2,MISSING_VALUE
607,NO,YES,GAME_3,LEVEL_4
608,NO,YES,GAME_1,MISSING_VALUE
609,YES,YES,GAME_1,MISSING_VALUE
610,NO,YES,MISSING_VALUE,LEVEL_4
611,NO,YES,GAME_1,MISSING_VALUE
612,NO,YES,GAME_4,MISSING_VALUE
613,NO,YES,GAME_2,LEVEL_4
614,NO,YES,GAME_3,LEVEL_4
615,NO,YES,GAME_1,MISSING_VALUE
616,NO,YES,GAME_3,MISSING_VALUE
617,NO,YES,GAME_1,MISSING_VALUE
618,YES,YES,GAME_3,MISSING_VALUE
619,NO,YES,GAME_2,MISSING_VALUE
620,NO,YES,GAME_3,LEVEL_4
621,YES,YES,GAME_2,MISSING_VALUE
622,NO,YES,GAME_3,LEVEL_4
623,NO,YES,GAME_1,MISSING_VALUE
624,NO,YES,GAME_1,MISSING_VALUE
625,NO,YES,GAME_1,MISSING_VALUE
626,NO,NO,GAME_3,MISSING_VALUE
627,NO,YES,GAME_2,MISSING_VALUE
628,YES,YES,GAME_1,MISSING_VALUE
629,NO,YES,GAME_1,MISSING_VALUE
630,NO,YES,GAME_1,MISSING_VALUE
631,YES,YES,GAME_1,MISSING_VALUE
632,NO,YES,GAME_1,MISSING_VALUE
633,NO,NO,MISSING_VALUE,LEVEL_4
634,NO,YES,GAME_3,LEVEL_4
635,NO,YES,GAME_3,MISSING_VALUE
636,NO,YES,GAME_2,MISSING_VALUE
637,NO,YES,GAME_2,MISSING_VALUE
638,NO,YES,GAME_1,LEVEL_4
639,NO,YES,GAME_3,LEVEL_4
640,NO,YES,GAME_1,MISSING_VALUE
641,NO,NO,MISSING_VALUE,LEVEL_4
642,NO,YES,GAME_1,MISSING_VALUE
643,NO,YES,GAME_1,MISSING_VALUE
644,NO,NO,MISSING_VALUE,LEVEL_4
645,YES,YES,GAME_2,LEVEL_4
646,YES,YES,GAME_2,LEVEL_4
647,YES,YES,GAME_1,MISSING_VALUE
648,NO,YES,GAME_1,MISSING_VALUE
649,YES,YES,GAME_4,MISSING_VALUE
650,NO,NO,MISSING_VALUE,LEVEL_4
651,NO,YES,GAME_1,LEVEL_4
652,NO,YES,GAME_2,MISSING_VALUE
653,NO,YES,GAME_1,MISSING_VALUE
654,NO,YES,GAME_2,MISSING_VALUE
655,YES,YES,GAME_1,MISSING_VALUE
656,NO,NO,MISSING_VALUE,LEVEL_4
657,NO,YES,GAME_1,LEVEL_4
658,NO,YES,GAME_1,MISSING_VALUE
659,NO,YES,GAME_3,MISSING_VALUE
660,NO,YES,GAME_1,MISSING_VALUE
661,NO,YES,GAME_1,LEVEL_4
662,NO,YES,GAME_1,MISSING_VALUE
663,NO,YES,GAME_3,MISSING_VALUE
664,NO,YES,GAME_1,MISSING_VALUE
665,NO,YES,GAME_1,MISSING_VALUE
666,NO,YES,GAME_3,MISSING_VALUE
667,NO,YES,GAME_2,MISSING_VALUE
668,NO,YES,GAME_2,MISSING_VALUE
669,NO,YES,GAME_1,LEVEL_4
670,NO,NO,MISSING_VALUE,LEVEL_4
671,NO,YES,GAME_4,MISSING_VALUE
672,NO,YES,GAME_1,MISSING_VALUE
673,NO,YES,GAME_2,MISSING_VALUE
674,NO,YES,GAME_1,MISSING_VALUE
675,NO,YES,GAME_1,MISSING_VALUE
676,NO,YES,GAME_2,MISSING_VALUE
677,NO,YES,GAME_1,MISSING_VALUE
678,NO,YES,GAME_1,MISSING_VALUE
679,NO,YES,GAME_3,MISSING_VALUE
680,NO,YES,GAME_2,MISSING_VALUE
681,NO,NO,GAME_1,MISSING_VALUE
682,NO,YES,GAME_3,MISSING_VALUE
683,NO,YES,GAME_3,MISSING_VALUE
684,NO,YES,GAME_1,MISSING_VALUE
685,NO,YES,GAME_1,MISSING_VALUE
686,NO,YES,GAME_1,MISSING_VALUE
687,NO,YES,GAME_1,MISSING_VALUE
688,NO,YES,GAME_2,MISSING_VALUE
689,NO,YES,GAME_1,MISSING_VALUE
690,NO,YES,GAME_1,MISSING_VALUE
691,NO,YES,GAME_3,LEVEL_4
692,NO,YES,GAME_4,LEVEL_4
693,NO,YES,GAME_3,MISSING_VALUE
694,NO,YES,GAME_2,MISSING_VALUE
695,NO,YES,GAME_1,LEVEL_4
696,NO,YES,GAME_1,LEVEL_4
697,NO,YES,GAME_2,MISSING_VALUE
698,NO,YES,GAME_1,MISSING_VALUE
699,NO,YES,GAME_1,MISSING_VALUE
700,NO,YES,GAME_2,LEVEL_4
701,NO,YES,GAME_3,MISSING_VALUE
702,NO,YES,GAME_3,MISSING_VALUE
703,NO,YES,GAME_3,MISSING_VALUE
704,YES,YES,GAME_1,MISSING_VALUE
705,NO,YES,GAME_2,MISSING_VALUE
706,YES,YES,GAME_3,MISSING_VALUE
707,NO,YES,GAME_1,MISSING_VALUE
708,NO,YES,GAME_1,LEVEL_4
709,NO,YES,GAME_3,MISSING_VALUE
710,NO,YES,GAME_3,MISSING_VALUE
711,NO,YES,GAME_1,LEVEL_4
712,NO,NO,MISSING_VALUE,LEVEL_4
713,NO,NO,MISSING_VALUE,LEVEL_4
714,NO,YES,GAME_1,MISSING_VALUE
715,NO,YES,GAME_2,MISSING_VALUE
716,NO,YES,GAME_4,MISSING_VALUE
717,NO,YES,GAME_1,LEVEL_4
718,NO,YES,GAME_1,MISSING_VALUE
719,NO,YES,GAME_1,MISSING_VALUE
720,NO,YES,GAME_3,MISSING_VALUE
721,NO,YES,GAME_1,LEVEL_4
722,NO,YES,GAME_1,MISSING_VALUE
723,NO,YES,GAME_2,MISSING_VALUE
724,NO,YES,GAME_3,MISSING_VALUE
725,NO,YES,GAME_1,MISSING_VALUE
726,NO,YES,GAME_1,LEVEL_4
727,NO,YES,GAME_2,MISSING_VALUE
728,NO,YES,GAME_3,MISSING_VALUE
729,NO,YES,GAME_2,MISSING_VALUE
730,NO,YES,GAME_3,MISSING_VALUE
731,NO,YES,GAME_1,MISSING_VALUE
732,NO,YES,GAME_1,MISSING_VALUE
733,NO,YES,GAME_3,MISSING_VALUE
734,NO,YES,GAME_1,MISSING_VALUE
735,NO,YES,GAME_3,MISSING_VALUE
736,NO,YES,GAME_2,MISSING_VALUE
737,NO,YES,GAME_1,MISSING_VALUE
738,NO,YES,GAME_1,MISSING_VALUE
739,NO,YES,GAME_2,LEVEL_4
740,NO,YES,GAME_1,MISSING_VALUE
741,NO,YES,GAME_1,LEVEL_4
742,YES,YES,GAME_1,MISSING_VALUE
743,NO,YES,GAME_1,MISSING_VALUE
744,NO,YES,GAME_3,LEVEL_4
745,NO,YES,GAME_2,MISSING_VALUE
746,NO,YES,GAME_1,MISSING_VALUE
747,NO,YES,GAME_3,MISSING_VALUE
748,NO,YES,GAME_3,MISSING_VALUE
749,NO,YES,GAME_3,MISSING_VALUE
750,NO,YES,GAME_2,MISSING_VALUE
751,YES,YES,GAME_2,MISSING_VALUE
752,NO,YES,GAME_1,MISSING_VALUE
753,NO,YES,GAME_3,MISSING_VALUE
754,YES,YES,GAME_1,MISSING_VALUE
755,YES,YES,GAME_1,MISSING_VALUE
756,NO,YES,GAME_3,MISSING_VALUE
757,NO,YES,GAME_3,MISSING_VALUE
758,NO,YES,GAME_1,MISSING_VALUE
759,NO,YES,GAME_3,MISSING_VALUE
760,NO,YES,GAME_2,MISSING_VALUE
761,NO,YES,GAME_1,MISSING_VALUE
762,NO,YES,GAME_1,MISSING_VALUE
763,YES,YES,GAME_1,MISSING_VALUE
764,NO,YES,GAME_3,MISSING_VALUE
765,NO,YES,GAME_1,MISSING_VALUE
766,NO,YES,GAME_1,MISSING_VALUE
767,NO,YES,GAME_3,MISSING_VALUE
768,NO,YES,GAME_2,MISSING_VALUE
769,NO,YES,GAME_2,MISSING_VALUE
770,NO,YES,GAME_1,LEVEL_4
771,NO,YES,GAME_4,MISSING_VALUE
772,NO,YES,GAME_1,MISSING_VALUE
773,NO,YES,GAME_1,MISSING_VALUE
774,NO,YES,GAME_3,MISSING_VALUE
775,NO,YES,GAME_3,MISSING_VALUE
776,NO,YES,GAME_1,MISSING_VALUE
777,NO,YES,GAME_1,MISSING_VALUE
778,YES,YES,GAME_1,MISSING_VALUE
779,NO,YES,GAME_3,MISSING_VALUE
780,NO,YES,GAME_3,LEVEL_4
781,NO,YES,GAME_3,LEVEL_4
782,NO,YES,GAME_1,MISSING_VALUE
783,NO,YES,GAME_2,MISSING_VALUE
784,NO,YES,GAME_3,LEVEL_4
785,NO,YES,GAME_1,MISSING_VALUE
786,NO,YES,GAME_1,MISSING_VALUE
787,NO,YES,GAME_1,MISSING_VALUE
788,NO,YES,GAME_1,MISSING_VALUE
789,NO,YES,GAME_1,LEVEL_4
790,NO,YES,GAME_2,MISSING_VALUE
791,NO,YES,GAME_2,MISSING_VALUE
792,NO,YES,GAME_3,MISSING_VALUE
793,NO,YES,GAME_1,LEVEL_4
794,NO,YES,GAME_1,MISSING_VALUE
795,NO,YES,GAME_1,MISSING_VALUE
796,NO,YES,GAME_1,LEVEL_4
797,NO,YES,GAME_3,MISSING_VALUE
798,NO,YES,GAME_4,MISSING_VALUE
799,NO,YES,GAME_1,MISSING_VALUE
800,NO,YES,GAME_1,MISSING_VALUE
801,NO,YES,GAME_3,MISSING_VALUE
802,NO,YES,GAME_2,MISSING_VALUE
803,NO,YES,GAME_3,MISSING_VALUE
804,NO,YES,GAME_4,MISSING_VALUE
805,NO,YES,GAME_1,MISSING_VALUE
806,NO,YES,GAME_3,MISSING_VALUE
807,YES,YES,GAME_3,MISSING_VALUE
808,NO,YES,GAME_1,LEVEL_4
809,NO,YES,GAME_1,MISSING_VALUE
810,NO,YES,GAME_3,MISSING_VALUE
811,YES,YES,GAME_1,MISSING_VALUE
812,NO,YES,GAME_3,LEVEL_4
813,NO,YES,GAME_1,MISSING_VALUE
814,NO,YES,GAME_2,MISSING_VALUE
815,NO,YES,GAME_3,MISSING_VALUE
816,NO,YES,GAME_1,MISSING_VALUE
817,YES,YES,GAME_1,MISSING_VALUE
818,YES,YES,GAME_1,MISSING_VALUE
819,NO,YES,GAME_1,MISSING_VALUE
820,NO,YES,GAME_1,MISSING_VALUE
821,NO,YES,GAME_3,MISSING_VALUE
822,NO,YES,GAME_1,MISSING_VALUE
823,YES,YES,GAME_3,MISSING_VALUE
824,YES,YES,GAME_2,MISSING_VALUE
825,NO,YES,GAME_3,LEVEL_4
826,NO,YES,GAME_1,MISSING_VALUE
827,NO,YES,GAME_1,MISSING_VALUE
828,NO,YES,GAME_3,MISSING_VALUE
829,NO,YES,GAME_2,MISSING_VALUE
830,NO,YES,GAME_1,MISSING_VALUE
831,NO,YES,GAME_1,MISSING_VALUE
832,NO,YES,GAME_1,MISSING_VALUE
833,NO,YES,MISSING_VALUE,LEVEL_4
834,NO,YES,GAME_3,MISSING_VALUE
835,NO,YES,GAME_3,MISSING_VALUE
836,NO,YES,GAME_3,MISSING_VALUE
837,YES,YES,GAME_3,MISSING_VALUE
838,YES,YES,GAME_1,MISSING_VALUE
839,YES,YES,GAME_1,MISSING_VALUE
840,NO,YES,GAME_3,MISSING_VALUE
841,NO,YES,GAME_1,MISSING_VALUE
842,NO,YES,GAME_3,MISSING_VALUE
843,YES,YES,GAME_2,MISSING_VALUE
844,NO,YES,GAME_2,MISSING_VALUE
845,YES,YES,GAME_1,MISSING_VALUE
846,NO,YES,GAME_1,MISSING_VALUE
847,NO,YES,GAME_2,MISSING_VALUE
848,YES,YES,GAME_1,MISSING_VALUE
849,NO,YES,GAME_1,MISSING_VALUE
850,YES,YES,GAME_3,MISSING_VALUE
851,NO,YES,GAME_3,MISSING_VALUE
852,NO,YES,GAME_1,MISSING_VALUE
853,YES,YES,GAME_1,MISSING_VALUE
854,NO,YES,GAME_1,MISSING_VALUE
855,NO,YES,GAME_1,LEVEL_4
856,NO,YES,GAME_3,MISSING_VALUE
857,YES,YES,GAME_1,MISSING_VALUE
858,NO,YES,GAME_1,MISSING_VALUE
859,NO,YES,GAME_1,MISSING_VALUE
860,YES,YES,GAME_1,MISSING_VALUE
861,YES,YES,GAME_1,MISSING_VALUE
862,YES,YES,GAME_2,MISSING_VALUE
863,NO,YES,GAME_2,MISSING_VALUE
864,NO,YES,GAME_2,MISSING_VALUE
865,YES,YES,GAME_3,MISSING_VALUE
866,NO,YES,GAME_4,MISSING_VALUE
867,NO,YES,GAME_1,MISSING_VALUE
868,YES,YES,GAME_1,MISSING_VALUE
869,NO,YES,GAME_3,MISSING_VALUE
870,NO,YES,GAME_3,MISSING_VALUE
871,NO,YES,GAME_3,MISSING_VALUE
872,NO,YES,GAME_1,MISSING_VALUE
873,NO,YES,GAME_3,MISSING_VALUE
874,YES,YES,GAME_1,MISSING_VALUE
875,NO,YES,GAME_2,MISSING_VALUE
876,NO,YES,GAME_3,MISSING_VALUE
877,NO,YES,GAME_3,MISSING_VALUE
878,YES,YES,GAME_3,MISSING_VALUE
879,NO,YES,GAME_1,MISSING_VALUE
880,NO,YES,GAME_3,MISSING_VALUE
881,YES,YES,GAME_3,MISSING_VALUE
882,YES,YES,GAME_1,MISSING_VALUE
883,NO,YES,GAME_1,MISSING_VALUE
884,NO,YES,GAME_3,MISSING_VALUE
885,NO,YES,GAME_1,MISSING_VALUE
886,YES,YES,GAME_3,MISSING_VALUE
887,YES,YES,GAME_1,MISSING_VALUE
888,NO,NO,GAME_2,MISSING_VALUE
889,NO,YES,GAME_2,MISSING_VALUE
890,NO,YES,GAME_1,MISSING_VALUE
891,NO,YES,GAME_3,MISSING_VALUE
892,NO,YES,GAME_3,MISSING_VALUE
893,NO,YES,GAME_3,MISSING_VALUE
894,NO,YES,GAME_2,LEVEL_4
895,NO,YES,GAME_3,LEVEL_4
896,NO,YES,GAME_3,MISSING_VALUE
897,NO,YES,GAME_3,LEVEL_4
898,NO,YES,GAME_3,MISSING_VALUE
899,NO,YES,GAME_1,MISSING_VALUE
900,NO,YES,GAME_3,MISSING_VALUE
901,NO,YES,GAME_1,MISSING_VALUE
902,YES,YES,GAME_1,MISSING_VALUE
903,NO,YES,GAME_3,MISSING_VALUE
904,NO,YES,GAME_3,MISSING_VALUE
905,YES,YES,GAME_2,MISSING_VALUE
906,NO,YES,GAME_1,MISSING_VALUE
907,NO,YES,GAME_1,MISSING_VALUE
908,YES,YES,GAME_1,MISSING_VALUE
909,NO,YES,MISSING_VALUE,MISSING_VALUE
910,NO,YES,MISSING_VALUE,MISSING_VALUE
911,NO,YES,MISSING_VALUE,MISSING_VALUE
912,NO,YES,MISSING_VALUE,MISSING_VALUE
913,NO,YES,MISSING_VALUE,MISSING_VALUE
914,NO,YES,MISSING_VALUE,MISSING_VALUE
915,NO,YES,MISSING_VALUE,MISSING_VALUE
916,NO,YES,MISSING_VALUE,MISSING_VALUE
917,NO,YES,MISSING_VALUE,MISSING_VALUE
918,YES,YES,MISSING_VALUE,MISSING_VALUE
919,YES,YES,MISSING_VALUE,MISSING_VALUE
920,YES,YES,MISSING_VALUE,MISSING_VALUE
921,NO,YES,MISSING_VALUE,MISSING_VALUE
922,NO,YES,MISSING_VALUE,MISSING_VALUE
923,NO,YES,GAME_1,MISSING_VALUE
924,NO,YES,MISSING_VALUE,MISSING_VALUE
925,YES,YES,MISSING_VALUE,MISSING_VALUE
926,NO,YES,MISSING_VALUE,MISSING_VALUE
927,YES,YES,MISSING_VALUE,MISSING_VALUE
928,NO,YES,MISSING_VALUE,MISSING_VALUE
929,NO,YES,MISSING_VALUE,MISSING_VALUE
930,NO,YES,MISSING_VALUE,MISSING_VALUE
931,NO,YES,MISSING_VALUE,MISSING_VALUE
932,NO,YES,MISSING_VALUE,MISSING_VALUE
933,NO,YES,MISSING_VALUE,MISSING_VALUE
934,NO,YES,MISSING_VALUE,MISSING_VALUE
935,NO,YES,MISSING_VALUE,MISSING_VALUE
936,YES,YES,MISSING_VALUE,MISSING_VALUE
937,NO,YES,MISSING_VALUE,MISSING_VALUE
938,NO,YES,MISSING_VALUE,MISSING_VALUE
939,NO,YES,MISSING_VALUE,MISSING_VALUE
940,YES,YES,MISSING_VALUE,MISSING_VALUE
941,NO,YES,MISSING_VALUE,MISSING_VALUE
942,YES,YES,MISSING_VALUE,MISSING_VALUE
943,NO,YES,GAME_1,MISSING_VALUE
944,NO,YES,MISSING_VALUE,MISSING_VALUE
945,NO,YES,MISSING_VALUE,LEVEL_4
946,NO,YES,MISSING_VALUE,MISSING_VALUE
947,NO,YES,MISSING_VALUE,MISSING_VALUE
948,NO,YES,MISSING_VALUE,MISSING_VALUE
949,NO,YES,MISSING_VALUE,MISSING_VALUE
950,YES,YES,MISSING_VALUE,MISSING_VALUE
951,NO,YES,MISSING_VALUE,MISSING_VALUE
952,YES,YES,MISSING_VALUE,MISSING_VALUE
953,YES,YES,MISSING_VALUE,MISSING_VALUE
954,NO,YES,GAME_1,MISSING_VALUE
955,NO,YES,MISSING_VALUE,MISSING_VALUE
956,NO,YES,MISSING_VALUE,MISSING_VALUE
957,NO,YES,MISSING_VALUE,MISSING_VALUE
958,YES,YES,MISSING_VALUE,MISSING_VALUE
959,NO,YES,MISSING_VALUE,MISSING_VALUE
960,NO,YES,MISSING_VALUE,MISSING_VALUE
961,YES,YES,MISSING_VALUE,MISSING_VALUE
962,NO,YES,GAME_1,MISSING_VALUE
963,NO,YES,MISSING_VALUE,MISSING_VALUE
964,NO,YES,GAME_3,MISSING_VALUE
965,NO,YES,GAME_1,MISSING_VALUE
966,NO,YES,GAME_2,MISSING_VALUE
967,NO,YES,MISSING_VALUE,MISSING_VALUE
968,NO,YES,MISSING_VALUE,MISSING_VALUE
969,YES,YES,MISSING_VALUE,MISSING_VALUE
970,YES,YES,MISSING_VALUE,MISSING_VALUE
971,NO,YES,MISSING_VALUE,MISSING_VALUE
972,YES,YES,MISSING_VALUE,MISSING_VALUE
973,NO,YES,MISSING_VALUE,MISSING_VALUE
974,NO,YES,MISSING_VALUE,MISSING_VALUE
975,NO,YES,MISSING_VALUE,MISSING_VALUE
976,NO,YES,MISSING_VALUE,MISSING_VALUE
977,NO,YES,MISSING_VALUE,MISSING_VALUE
978,NO,YES,MISSING_VALUE,MISSING_VALUE
979,YES,YES,MISSING_VALUE,MISSING_VALUE
980,NO,YES,MISSING_VALUE,MISSING_VALUE
981,NO,YES,MISSING_VALUE,MISSING_VALUE
982,NO,YES,MISSING_VALUE,MISSING_VALUE
983,YES,YES,MISSING_VALUE,MISSING_VALUE
984,NO,YES,MISSING_VALUE,MISSING_VALUE
985,NO,YES,MISSING_VALUE,MISSING_VALUE
986,NO,YES,MISSING_VALUE,MISSING_VALUE
987,NO,YES,MISSING_VALUE,MISSING_VALUE
988,NO,YES,MISSING_VALUE,MISSING_VALUE
989,NO,YES,MISSING_VALUE,MISSING_VALUE
990,NO,YES,MISSING_VALUE,MISSING_VALUE
991,NO,YES,MISSING_VALUE,MISSING_VALUE
992,NO,YES,MISSING_VALUE,MISSING_VALUE
993,NO,YES,MISSING_VALUE,MISSING_VALUE
994,NO,YES,MISSING_VALUE,MISSING_VALUE
995,NO,YES,MISSING_VALUE,MISSING_VALUE
996,NO,YES,GAME_2,MISSING_VALUE
997,YES,YES,MISSING_VALUE,MISSING_VALUE
998,NO,YES,MISSING_VALUE,MISSING_VALUE
999,NO,YES,MISSING_VALUE,MISSING_VALUE
1000,NO,YES,MISSING_VALUE,MISSING_VALUE
1001,NO,YES,MISSING_VALUE,MISSING_VALUE
1002,NO,YES,MISSING_VALUE,MISSING_VALUE
1003,YES,YES,MISSING_VALUE,MISSING_VALUE
1004,NO,YES,MISSING_VALUE,MISSING_VALUE
1005,NO,YES,MISSING_VALUE,MISSING_VALUE
1006,NO,YES,MISSING_VALUE,MISSING_VALUE
1007,NO,YES,MISSING_VALUE,MISSING_VALUE
1008,NO,YES,MISSING_VALUE,MISSING_VALUE
1009,YES,YES,MISSING_VALUE,MISSING_VALUE
1010,NO,YES,MISSING_VALUE,MISSING_VALUE
1011,NO,YES,MISSING_VALUE,MISSING_VALUE
1012,YES,YES,MISSING_VALUE,MISSING_VALUE
1013,NO,YES,GAME_2,MISSING_VALUE
1014,NO,YES,MISSING_VALUE,MISSING_VALUE
1015,NO,YES,MISSING_VALUE,MISSING_VALUE
1016,NO,NO,MISSING_VALUE,MISSING_VALUE
1017,NO,YES,MISSING_VALUE,MISSING_VALUE
1018,NO,YES,MISSING_VALUE,MISSING_VALUE
1019,NO,YES,MISSING_VALUE,MISSING_VALUE
1020,NO,YES,MISSING_VALUE,MISSING_VALUE
1021,NO,YES,MISSING_VALUE,MISSING_VALUE
1022,NO,YES,MISSING_VALUE,MISSING_VALUE
1023,NO,YES,MISSING_VALUE,MISSING_VALUE
1024,NO,YES,MISSING_VALUE,MISSING_VALUE
1025,YES,YES,MISSING_VALUE,MISSING_VALUE
1026,NO,YES,MISSING_VALUE,MISSING_VALUE
1027,NO,YES,MISSING_VALUE,MISSING_VALUE
1028,YES,YES,MISSING_VALUE,MISSING_VALUE
1029,NO,YES,MISSING_VALUE,MISSING_VALUE
1030,NO,YES,GAME_2,MISSING_VALUE
1031,NO,YES,MISSING_VALUE,MISSING_VALUE
1032,NO,YES,GAME_2,MISSING_VALUE
1033,NO,YES,GAME_2,MISSING_VALUE
1034,NO,YES,GAME_2,MISSING_VALUE
1035,NO,YES,GAME_3,MISSING_VALUE
1036,NO,YES,GAME_2,MISSING_VALUE
1037,NO,YES,GAME_2,MISSING_VALUE
1038,YES,YES,MISSING_VALUE,MISSING_VALUE
1039,NO,YES,GAME_2,MISSING_VALUE
1040,NO,YES,MISSING_VALUE,MISSING_VALUE
1041,NO,YES,GAME_2,MISSING_VALUE
1042,NO,YES,GAME_2,MISSING_VALUE
1043,NO,YES,MISSING_VALUE,MISSING_VALUE
1044,NO,YES,GAME_2,MISSING_VALUE
1045,NO,YES,GAME_2,MISSING_VALUE
1046,NO,YES,MISSING_VALUE,MISSING_VALUE
1047,NO,YES,GAME_2,MISSING_VALUE
1048,NO,YES,GAME_3,MISSING_VALUE
1049,NO,YES,GAME_2,MISSING_VALUE
1050,NO,YES,GAME_2,MISSING_VALUE
1051,NO,YES,GAME_2,MISSING_VALUE
1052,NO,YES,MISSING_VALUE,MISSING_VALUE
1053,NO,YES,MISSING_VALUE,MISSING_VALUE
1054,NO,YES,MISSING_VALUE,MISSING_VALUE
1055,YES,YES,GAME_3,LEVEL_4
1056,NO,YES,GAME_2,MISSING_VALUE
1057,NO,YES,GAME_2,MISSING_VALUE
1058,NO,YES,GAME_2,MISSING_VALUE
1059,NO,YES,GAME_2,MISSING_VALUE
1060,NO,YES,MISSING_VALUE,LEVEL_4
1061,NO,YES,GAME_2,MISSING_VALUE
1062,NO,YES,GAME_2,MISSING_VALUE
1063,NO,YES,MISSING_VALUE,MISSING_VALUE
1064,NO,YES,GAME_2,MISSING_VALUE
1065,NO,YES,GAME_2,MISSING_VALUE
1066,NO,YES,GAME_2,MISSING_VALUE
1067,NO,YES,MISSING_VALUE,MISSING_VALUE
1068,NO,YES,GAME_2,MISSING_VALUE
1069,YES,YES,MISSING_VALUE,MISSING_VALUE
1070,NO,YES,MISSING_VALUE,MISSING_VALUE
1071,NO,YES,MISSING_VALUE,MISSING_VALUE
1072,NO,YES,MISSING_VALUE,MISSING_VALUE
1073,YES,YES,GAME_3,MISSING_VALUE
1074,NO,YES,GAME_2,MISSING_VALUE
1075,NO,YES,MISSING_VALUE,MISSING_VALUE
1076,NO,YES,MISSING_VALUE,MISSING_VALUE
1077,NO,YES,GAME_2,MISSING_VALUE
1078,NO,YES,MISSING_VALUE,MISSING_VALUE
1079,NO,YES,MISSING_VALUE,MISSING_VALUE
1080,YES,YES,GAME_2,MISSING_VALUE
1081,NO,YES,MISSING_VALUE,MISSING_VALUE
1082,NO,YES,MISSING_VALUE,MISSING_VALUE
1083,YES,YES,MISSING_VALUE,MISSING_VALUE
1084,NO,YES,MISSING_VALUE,LEVEL_4
1085,NO,YES,MISSING_VALUE,MISSING_VALUE
1086,NO,YES,MISSING_VALUE,MISSING_VALUE
1087,NO,YES,GAME_1,MISSING_VALUE
1088,NO,YES,MISSING_VALUE,MISSING_VALUE
1089,NO,NO,MISSING_VALUE,MISSING_VALUE
1090,YES,YES,GAME_2,MISSING_VALUE
1091,NO,YES,MISSING_VALUE,MISSING_VALUE
1092,NO,YES,MISSING_VALUE,MISSING_VALUE
1093,NO,YES,MISSING_VALUE,MISSING_VALUE
1094,NO,YES,MISSING_VALUE,MISSING_VALUE
1095,YES,YES,GAME_1,MISSING_VALUE
1096,YES,YES,GAME_1,MISSING_VALUE
1097,NO,YES,GAME_2,MISSING_VALUE
1098,YES,YES,GAME_1,MISSING_VALUE
1099,NO,YES,GAME_3,MISSING_VALUE
1100,NO,YES,GAME_1,MISSING_VALUE
1101,NO,YES,GAME_2,MISSING_VALUE
1102,YES,YES,GAME_1,MISSING_VALUE
1103,YES,YES,GAME_1,MISSING_VALUE
1104,YES,YES,GAME_1,MISSING_VALUE
1105,NO,YES,GAME_1,MISSING_VALUE
1106,NO,YES,GAME_1,MISSING_VALUE
1107,NO,YES,GAME_1,MISSING_VALUE
1108,YES,YES,GAME_2,MISSING_VALUE
1109,YES,YES,GAME_1,MISSING_VALUE
1110,YES,YES,GAME_2,MISSING_VALUE
1111,YES,YES,GAME_3,MISSING_VALUE
1112,NO,YES,GAME_3,MISSING_VALUE
1113,YES,YES,GAME_1,MISSING_VALUE
1114,YES,YES,GAME_2,MISSING_VALUE
1115,NO,NO,GAME_1,MISSING_VALUE
1116,YES,YES,GAME_1,MISSING_VALUE
1117,YES,YES,GAME_3,MISSING_VALUE
1118,NO,YES,GAME_1,LEVEL_4
1119,NO,YES,GAME_2,MISSING_VALUE
